created_at,date,place,tweet,language,hashtags,location
2021-07-23 15:22:15 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.899707, -74.027024]}",Cleared: Incident on #NJ4 EB from River Rd to Queen Anne Rd,en,['nj4'],New York
2021-07-23 15:22:08 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","Dreaming of fluffy clouds and concrete jungles! #Friyay #NYC #NYCRoofTops #ConcreteJungle #ZooYork @ Manhattan, New York  https://t.co/fux9HMqqN4",en,"['friyay', 'nyc', 'nycrooftops', 'concretejungle', 'zooyork']",New York
2021-07-23 15:22:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","manifest your like! #blackboyjoy #gaymenglobal #50andfabulous #Datingat50 #blackgayglobal #SAF #beingmyownbae @ Manhattan, New York  https://t.co/ocFl1yga5B",en,"['blackboyjoy', 'gaymenglobal', '50andfabulous', 'datingat50', 'blackgayglobal', 'saf', 'beingmyownbae']",New York
2021-07-23 15:21:24 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","Just posted a photo @ Manhattan, New York  https://t.co/qkDt22KgF8",en,[],New York
2021-07-23 15:19:51 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.365713, -75.867392]}",Updated: Construction on #NY69 WB from Town of Amboy; Town of Camden Line to Main Street; NY 104; START ROUTE NY 69  https://t.co/gCOmokRP7y,en,['ny69'],New York
2021-07-23 15:19:50 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.811109, -73.952343]}",Incident on #ALine SB at 125 St  https://t.co/xwdHnFxKGk,en,['aline'],New York
2021-07-23 15:19:50 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.788089, -73.928254]}",Construction on #RFKTriboroughBridge SB from Queens Span to Queens Side  https://t.co/XLZcZvMdCR,en,['rfktriboroughbridge'],New York
2021-07-23 15:19:50 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.528717, -74.366733]}",Cleared: Incident on #I287 NB at North of Exit 1 - US 1,en,['i287'],New York
2021-07-23 15:19:49 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.319999, -73.991996]}",Cleared: Incident on #PalisadesInterstateParkway NB at US 9W; US 6; END ROUTE,en,['palisadesinterstateparkway'],New York
2021-07-23 15:18:56 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","Just posted a photo @ Manhattan, New York  https://t.co/7ayqH9njCo",en,[],New York
2021-07-23 15:18:08 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.65, -73.95]}","Just posted a photo @ Brooklyn, New York  https://t.co/6Be0jlYvNg",en,[],New York
2021-07-23 15:17:55 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.929599, -73.848396]}",Updated: Construction on #CrossCountyParkway EB from Exit 5; Kimball Avenue; Midland Avenue to Central Park Avenue; NY 100  https://t.co/9S5Cgi5jss,en,['crosscountyparkway'],New York
2021-07-23 15:17:55 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.929599, -73.848396]}",Construction on #CrossCountyParkway EB from Exit 5; Kimball Avenue; Midland Avenue to Central Park Avenue; NY 100  https://t.co/ATgFmCiYI5,en,['crosscountyparkway'],New York
2021-07-23 15:17:54 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.645442, -74.724038]}",Construction on #I78 WB at West of Exit 26 - CR 665/Rattlesnake Bridge Rd  https://t.co/mH9YEF5r3y,en,['i78'],New York
2021-07-23 15:17:54 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.676457, -73.74183]}",Cleared: Incident on #Q5Bus EB at Merrick Bl/228 St,en,['q5bus'],New York
2021-07-23 15:17:47 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.75537229, -73.98571186]}","Just posted a photo @ Uptown, New York City  https://t.co/ZvQVVznmRK",en,[],New York
2021-07-23 15:16:41 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7, -73.8309]}","#actorslife @ Queens, New York  https://t.co/yDD2IXJ4VU",en,['actorslife'],New York
2021-07-23 15:16:07 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.21596473, -77.92888834]}","Census Tract 153.04, Monroe County, New York  https://t.co/s7iQTqHCaH",en,[],New York
2021-07-23 15:13:31 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.95571983, 23.71163861]}",Just posted a video @ New York City U.S.A.  https://t.co/wXZWcMKmpk,en,[],New York
2021-07-23 15:12:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.71270142, -74.00589108]}","Just posted a photo @ New York City, N.Y.  https://t.co/cq12Tg9FbR",en,[],New York
2021-07-23 15:11:16 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.65, -73.95]}","FRIDAY[7:23:21] John John Day Lime with @suzanne.teixeira.102 📷 by sirhammerphotos  #sirhammerphotos  #hotgyalsummer @ Brooklyn, New York  https://t.co/WtbouCPSVC",en,"['sirhammerphotos', 'hotgyalsummer']",New York
2021-07-23 15:10:31 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.6704, -73.4712]}","Thanks to @massapequa_glax &amp; @massapequasoccer for a great week and happy kids @ Massapequa, New York  https://t.co/YkfA4GlmNj",en,[],New York
2021-07-23 15:08:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.28888889, -73.92]}","The #PeekskillWeekender is here! As always, visit  https://t.co/A2LuGC51u0 for the full list (link in bio!) @ Peekskill, New York  https://t.co/L5ci63dGSD",en,['peekskillweekender'],New York
2021-07-23 15:07:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.948043, -73.733632]}",Construction on #US1 Both directions at Mamaroneck Avenue  https://t.co/jqLfIhEsh9,en,['us1'],New York
2021-07-23 16:53:58 EET,2021-07-23,"{'type': 'Point', 'coordinates': [48.856614, 2.3522219]}","This #Sales job might be a great fit for you. Click the link in our bio to see it and more. Business Development Manager - Rapid DNA Platform, Europe (m/f/d) at Thermo Fisher Scientific #Paris, Île-de-France",en,"['sales', 'paris']",Paris
2021-07-23 16:21:13 EET,2021-07-23,"{'type': 'Point', 'coordinates': [27.39017005, -82.45381035]}",Just posted a photo @ Mademoiselle Paris  https://t.co/Tno7xvyUfU,en,[],Paris
2021-07-23 15:58:59 EET,2021-07-23,"{'type': 'Point', 'coordinates': [48.8695678, 2.1771764]}","Want to land a job like ""CRA II, PARIS"" at Labcorp Drug Development? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Healthcare #RueilMalmaison, IDF",en,"['healthcare', 'rueilmalmaison']",Paris
2021-07-23 15:47:28 EET,2021-07-23,"{'type': 'Point', 'coordinates': [48.856614, 2.3522219]}","Join us in making the world a better place - by discovering a cure for cancer, protecting the environment, or making sure our food is safe! Click here to see our available positions in #Paris, Île-de-France  https://t.co/cgbREbzMRV #Sales",en,"['paris', 'sales']",Paris
2021-07-23 15:09:11 EET,2021-07-23,"{'type': 'Point', 'coordinates': [48.87030427, 2.77975559]}",confused instructions anyone? @ Disneyland Paris  https://t.co/0cM1C19tuv,en,[],Paris
2021-07-23 16:54:39 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Perfection of character is this: to live each day as if it was your last, without frenzy, without apathy, without pretense.   #justablokeinthewild 🐅 @ San Francisco, California  https://t.co/NqXQOGwGAK",en,['justablokeinthewild'],San Francisco
2021-07-23 16:32:56 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.76198144, -122.42154305]}","I'm at @LiveFitGym in San Francisco, CA  https://t.co/U1vRFBlx1W",en,[],San Francisco
2021-07-23 16:26:58 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.71001061, -122.46756702]}","I'm at The Diva's Headquarters in San Francisco, CA  https://t.co/MTgBXqlcOK",en,[],San Francisco
2021-07-23 16:13:12 EET,2021-07-23,"{'type': 'Point', 'coordinates': [19.420236, -70.290413]}",Jalen Robinson arriving safely to Dominican Republic and participating in his first practice with @indiossfm of the @lnbrdoficial @ San Francisco De Macoris Republica Dominicana  https://t.co/ZGU8n6Gx32,en,[],San Francisco
2021-07-23 15:48:19 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a video @ San Francisco, California  https://t.co/WfY2rYPcxn",en,[],San Francisco
2021-07-23 15:33:52 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.75, -122.28333333]}",Just posted a video @ San Francisco Bay Area  https://t.co/PvPlF98tr1,en,[],San Francisco
2021-07-23 15:15:11 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.78859, -122.42669]}",Just posted a photo @ Buddhist Church of San Francisco  https://t.co/DwcW3EfthI,en,[],San Francisco
2021-07-23 15:06:30 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a photo @ San Francisco, California  https://t.co/ZCCfu91pJD",en,[],San Francisco
2021-07-23 15:01:39 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7848, -122.41882]}",Turnstile. Great American Music Hall - San Francisco. 2018.   #punk #hardcorepunkphoto #punkphotography #punkrock #punkmusic #hardcoremusic #punkhardcore #punkrockphoto #punkphoto #hardcorepunk #punx  https://t.co/jzlX71OMNH,en,"['punk', 'hardcorepunkphoto', 'punkphotography', 'punkrock', 'punkmusic', 'hardcoremusic', 'punkhardcore', 'punkrockphoto', 'punkphoto', 'hardcorepunk', 'punx']",San Francisco
2021-07-23 12:41:32 EET,2021-07-23,"{'type': 'Point', 'coordinates': [19.8446, -90.5368]}",Just posted a photo @ San Francisco de Campeche  https://t.co/gilhGAwe8y,en,[],San Francisco
2021-07-23 11:18:07 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a photo @ San Francisco, California  https://t.co/lsZOerlcTI",en,[],San Francisco
2021-07-23 09:49:53 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.61528928, -122.38483708]}",San Francisco :) Having fun before judging @internationalgb  . . #sanfrancisco #golbengatebridge #wind #california #igb #internationalgrandball #elenagrinenko @ San Francisco Golden Gate Bridge  https://t.co/an5v7sq7JX,en,"['sanfrancisco', 'golbengatebridge', 'wind', 'california', 'igb', 'internationalgrandball', 'elenagrinenko']",San Francisco
2021-07-23 09:02:27 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","#samsmodel @scott_the_great_ STRAIGHT OUT OF THE 📦 #perfectfit #mailorder #perfecteverytime #roshanmelwanicouture #samstailor #virtualtailor #customjackets #hongkong @ San Francisco, California  https://t.co/lfQfeMzCjq",en,"['samsmodel', 'perfectfit', 'mailorder', 'perfecteverytime', 'roshanmelwanicouture', 'samstailor', 'virtualtailor', 'customjackets', 'hongkong']",San Francisco
2021-07-23 08:57:17 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.71002816, -122.46757292]}","I'm at ✨The Diva's Room of Solitude✨🌟💫 in San Francisco, CA  https://t.co/44KhNHUs4i",en,[],San Francisco
2021-07-23 08:57:06 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7064621, -122.46876897]}","I'm at Border of San Francisco/Daly City in Daly City, CA  https://t.co/cwjfK67hjx",en,[],San Francisco
2021-07-23 08:56:34 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.71003217, -122.4675987]}","I'm at Brotherhood Way Open Space in San Francisco, CA  https://t.co/jBuFeEbbRd",en,[],San Francisco
2021-07-23 08:52:12 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.77421087, -122.4195224]}",Perfect day with my best girl! @mrs.katefarrington #lovelife @ Immersive Van Gogh Exhibit San Francisco  https://t.co/gglgGenTNU,en,['lovelife'],San Francisco
2021-07-23 08:50:50 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Our din din tonight was, well Swell! @bixsf #lovelife @mrs.katefarrington @ San Francisco, California  https://t.co/esvdJ3E54T",en,['lovelife'],San Francisco
2021-07-23 08:32:17 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7789767, -122.46127276]}","I'm at Inner Richmond in San Francisco, CA  https://t.co/XyapnFuLM3",en,[],San Francisco
2021-07-23 08:25:42 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.78859, -122.42669]}",Just posted a photo @ Buddhist Church of San Francisco  https://t.co/pfR7pQQ5Fv,en,[],San Francisco
2021-07-23 07:49:11 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.75, -122.28333333]}",Just posted a photo @ San Francisco Bay Area  https://t.co/V6tbFUa6Gl,en,[],San Francisco
2021-07-23 07:31:43 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a photo @ San Francisco, California  https://t.co/0f3k48kOeP",en,[],San Francisco
2021-07-23 06:50:25 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","May the love you need be the love you share … @ San Francisco, California  https://t.co/eAxh3OkpEe",en,[],San Francisco
2021-07-23 06:48:08 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Feeling it. #livingmybestlife @ San Francisco, California  https://t.co/ffZACOIlRI",en,['livingmybestlife'],San Francisco
2021-07-23 06:40:41 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a photo @ San Francisco, California  https://t.co/yfz7Jp9BoX",en,[],San Francisco
2021-07-23 06:39:12 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.77722222, -122.41111111]}","And so it begins.... it's a small place and don't blame them @ South of Market, San Francisco  https://t.co/E3R5nkZaqC",en,[],San Francisco
2021-07-23 06:17:53 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.76077389, -122.43608196]}","I'm at The @EdgeBarsf in San Francisco, CA  https://t.co/3NScjsFcbP",en,[],San Francisco
2021-07-23 05:55:11 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.79184709, -122.41365722]}","“In the beginning…” The first words of the Hebrew Bible are inscribed on the lectern where we read the lessons in @gracecathedral. We are all ready for healing… for new beginnings! @ Grace Cathedral, San Francisco  https://t.co/6a4P4OfZf7",en,[],San Francisco
2021-07-23 05:54:27 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a photo @ San Francisco, California  https://t.co/vRv8XSTieJ",en,[],San Francisco
2021-07-23 05:52:40 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.76231, -122.41969]}",Visited travismoves at WERQ at @abovegroundsanfranciscoHe even gave me Le big gurl ranch once! Asa Woo! #realbig 💙💙💙 @ Above Ground San Francisco  https://t.co/dEOq8pTMYX,en,['realbig'],San Francisco
2021-07-23 05:51:28 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.79238423, -122.41024101]}",What's up with all the Stars and Stripes #sanfrancisco #nobhill #fairmont #markhopkins #moon #starsandstripes @ Fairmont San Francisco  https://t.co/3DhThZ3Um4,en,"['sanfrancisco', 'nobhill', 'fairmont', 'markhopkins', 'moon', 'starsandstripes']",San Francisco
2021-07-23 05:28:22 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","ONE THING YOU GOTTA UNDERSTAND IS NO MATTER WHAT YOU DO WETHER YOU DOING SOMETHING BIG OR SMALL HATERS WILL ALWAYS HATE ON YOU THEY JUST DONT WANNA SEE YOU WIN 🏆 @ San Francisco, California  https://t.co/JgIT2JbhPk",en,[],San Francisco
2021-07-23 05:27:11 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.76185192, -122.43519474]}","I'm at @440Castro in San Francisco, CA  https://t.co/nnTqpz7Rov",en,[],San Francisco
2021-07-23 05:17:43 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a video @ San Francisco, California  https://t.co/9aBc8l0MP3",en,[],San Francisco
2021-07-23 05:06:57 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.764436, -122.4221605]}","1st time here. Food was amazing! #limonsf (@ Limon Rotisserie - @limonsf in San Francisco, CA)  https://t.co/M1Ab9gQUVh",en,['limonsf'],San Francisco
2021-07-23 04:55:58 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a photo @ San Francisco, California  https://t.co/IXT78VzVBC",en,[],San Francisco
2021-07-23 04:47:42 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a video @ San Francisco, California  https://t.co/WVz3CnOlXq",en,[],San Francisco
2021-07-23 04:45:26 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.78234641, -122.39258776]}","I'm at @21stAmendment Brewery &amp; Restaurant in San Francisco, CA  https://t.co/e6VsIJVaSq",en,[],San Francisco
2021-07-23 04:29:06 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a video @ San Francisco, California  https://t.co/FqNs1J6prs",en,[],San Francisco
2021-07-23 04:26:31 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.79428975, -122.40663212]}","Three years ago, Mackenzie and Jeremy enjoyed authentic dim sum on our first leg on the San Francisco/Yosemite adventure. @ Chinatown, San Francisco  https://t.co/D2tTZbItry",en,[],San Francisco
2021-07-23 04:10:51 EET,2021-07-23,"{'type': 'Point', 'coordinates': [34.10020623, -118.34355116]}","#fortitude #promises #desire #falling #suicide #artwork #adage #haiku #poetry #bridge #tomsterner #wordwulf @ Golden Gate Bridge, San Francisco  https://t.co/0f4ajpxAPv",en,"['fortitude', 'promises', 'desire', 'falling', 'suicide', 'artwork', 'adage', 'haiku', 'poetry', 'bridge', 'tomsterner', 'wordwulf']",San Francisco
2021-07-23 03:59:42 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.79111963, -122.39200094]}","Matcha #macarons w toasted sesame #creampuff 👍 Strawberry mousse cake with strawberries washed in #wagyu fat, sake and white #chocolate 😆 Final #desserts at @gozu.sf by @chef_zimmerman  #sanfrancisco @ Ittoryu GOZU  https://t.co/GnBKf4nECx",en,"['macarons', 'creampuff', 'wagyu', 'chocolate', 'desserts', 'sanfrancisco']",San Francisco
2021-07-23 03:59:12 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a photo @ San Francisco, California  https://t.co/RiNktrqasM",en,[],San Francisco
2021-07-23 03:55:17 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.80171405, -122.4219203]}","Doing the San Francisco tourist thing. @ Lombard St. San Francisco, the Crookedest Street in the World  https://t.co/wFgEHXxKnE",en,[],San Francisco
2021-07-23 03:37:18 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Went in to work today as an early test of back to the office protocols. Felt really strange being around people again. Hated the commute traffic. @ San Francisco, California  https://t.co/mUqvMieWFw",en,[],San Francisco
2021-07-23 03:09:17 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Look what came today! Thanks @jonathanmaberry and @mystgalaxybooks ‼️‼️ #joeledger #Relentless #RogueTeam @ San Francisco, California  https://t.co/VUU6GA1m22",en,"['joeledger', 'relentless', 'rogueteam']",San Francisco
2021-07-23 03:06:18 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","Just posted a video @ San Francisco, California  https://t.co/OEYOCM1vtS",en,[],San Francisco
2021-07-23 03:00:00 EET,2021-07-23,"{'type': 'Point', 'coordinates': [37.7793, -122.419]}","#videoalert • @larryjunetfm OUT NOW 🍊🥂  “ORANGE PRINT”  #larryjune #moneyman #intercepted #orangeprint #dopesong #motivationalmusic @ San Francisco, California  https://t.co/IGvGIDAFEG",en,"['videoalert', 'larryjune', 'moneyman', 'intercepted', 'orangeprint', 'dopesong', 'motivationalmusic']",San Francisco
